Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,AcceptedCmpOverall,Income_z,NumTotalPurchases,MeanAmtPerPurchase_z,MeanAmtPerPurchase_log,MntMeatProducts_ratio,MntFishProducts_ratio,MntSweetProducts_ratio,MntFruits_ratio,MntGoldProds_ratio,MntWines_ratio,MntRegularProds_ratio
0,1,12,2,7,11,11,4,1,0,0,0,0,0,0,48,2404,0,0,0,1,0,0,0,1,0,0,1,1.227615189863748,31,0.07421142161643159,1.5172384779276449,0.24469160768452983,0.05055611729019211,0.034378159757330634,0.03842264914054601,0.07684529828109202,0.6319514661274014,0.923154701718908
0,0,78,1,5,9,6,3,0,0,1,0,0,0,0,51,2633,0,0,0,1,0,0,0,1,0,0,1,1.1249513701565097,21,2.36323140598826,1.98076064201433,0.45925553319919515,0.012575452716297788,0.009557344064386318,0.029678068410462777,0.029678068410462777,0.48893360160965793,0.9703219315895373
1,1,64,5,4,1,5,6,0,0,0,0,0,0,0,48,2765,0,1,0,0,0,0,0,1,0,0,0,0.24622440533401913,15,-0.551984759820083,1.1968207439144254,0.17647058823529413,0.027149321266968326,0.058823529411764705,0.027149321266968326,0.3393665158371041,0.7104072398190046,0.6606334841628959
1,1,26,4,2,1,4,6,0,0,0,0,0,0,1,45,2525,0,0,1,0,0,0,0,1,0,0,0,-0.45692135137204704,11,-0.6914571535288604,1.0758786104975393,0.375,0.025,0.125,0.075,0.16666666666666666,0.4,0.8333333333333334
0,1,8,1,4,2,10,3,0,0,0,0,0,0,0,55,2506,0,0,1,0,0,0,0,1,0,0,0,0.4798497862106037,17,-0.025234961523849502,1.4796684437335423,0.1774193548387097,0.06451612903225806,0.028225806451612902,0.16733870967741934,0.06854838709677419,0.5625,0.9314516129032258
1,1,49,5,3,1,4,9,0,0,0,0,0,0,0,57,2849,0,0,0,1,0,0,0,0,0,1,0,-0.8688804510533499,13,-0.6741144933334496,1.092882523725013,0.10810810810810811,0.0,0.0,0.0,0.02702702702702703,0.8918918918918919,0.972972972972973
0,0,56,1,4,9,10,2,0,0,0,0,0,0,0,29,2425,0,0,0,1,0,0,0,0,0,1,0,0.8238170429249303,24,1.2706331870473724,1.817620451617297,0.3251770766258854,0.06374758531873792,0.019317450096587252,0.0,0.028976175144880875,0.5917578879587895,0.9710238248551192
0,1,55,2,2,2,2,7,0,0,0,0,0,0,0,57,2685,0,0,1,0,0,0,0,1,0,0,0,-0.8327597844771437,8,-0.6881416449620906,1.0791812460476249,0.25,0.03409090909090909,0.011363636363636364,0.0,0.29545454545454547,0.7045454545454546,0.7045454545454546
1,0,25,3,3,1,3,8,0,0,0,0,0,0,0,34,2835,0,0,1,0,0,0,1,0,0,0,0,-2.061103896374143,10,-0.874141675557869,0.8388490907372553,0.05084745762711865,0.06779661016949153,0.1016949152542373,0.7627118644067796,0.711864406779661,0.01694915254237288,0.288135593220339
1,0,50,1,1,0,2,8,0,0,0,0,0,0,0,47,2439,0,1,0,0,0,0,0,1,0,0,0,-1.2262722335807583,4,-0.943435804603355,0.6989700043360189,0.25,0.1875,0.0625,0.375,0.5625,0.125,0.4375
0,0,84,1,5,7,9,4,0,0,0,1,0,0,0,63,2678,1,0,0,0,0,1,0,0,0,0,1,1.2398324741468765,22,0.15068202243063522,1.5440680443502757,0.14572192513368984,0.06417112299465241,0.16310160427807488,0.08155080213903744,0.05481283422459893,0.5454545454545454,0.9451871657754011
1,1,30,2,2,1,2,8,1,0,0,0,0,0,0,39,2493,0,1,0,0,0,0,0,1,0,0,1,-0.5510379010472152,7,-0.7662929183216614,0.9937510507229985,0.11290322580645161,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.4032258064516129,0.8225806451612904,0.5967741935483871
1,1,81,4,2,1,4,5,0,0,0,0,0,0,0,62,2439,0,0,0,0,1,0,0,0,0,1,0,-0.8781037763421939,11,-0.8108154619325683,0.9363309201306227,0.19047619047619047,0.03571428571428571,0.023809523809523808,0.011904761904761904,0.07142857142857142,0.7380952380952381,0.9285714285714286
0,1,74,2,5,4,9,3,0,0,0,0,0,0,0,61,2586,0,1,0,0,0,0,0,0,0,1,0,1.1304563915330974,20,1.10438806166193,1.7863964613723042,0.14962593516209477,0.03906899418121363,0.00997506234413965,0.00997506234413965,0.00997506234413965,0.7913549459684123,0.9900249376558603
0,0,76,1,11,2,8,6,0,1,0,0,0,0,0,65,2419,0,0,1,0,0,0,0,0,0,1,1,0.46657012938111614,22,0.1805215995315623,1.554103536667349,0.13838120104438642,0.02610966057441253,0.009138381201044387,0.0195822454308094,0.0587467362924282,0.8067885117493473,0.9412532637075718
1,0,36,2,2,1,2,5,1,0,0,0,0,0,1,34,2774,0,1,0,0,0,0,0,1,0,0,1,-1.4054268766258449,7,-0.9121752952595267,0.7676858167054786,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.20588235294117646,0.7941176470588235,0.3235294117647059,0.20588235294117646
0,1,64,5,4,1,8,4,0,0,0,0,0,0,0,45,2477,0,1,0,0,0,0,0,0,1,0,0,0.1500796898885293,18,-0.38219388221740075,1.3093935591487833,0.04871060171919771,0.011461318051575931,0.02005730659025788,0.008595988538681949,0.16045845272206305,0.9111747851002865,0.839541547277937
1,1,62,3,3,0,3,7,0,0,0,0,0,0,0,65,2250,0,1,0,0,0,0,0,0,1,0,0,-0.6359794150947373,9,-0.8056580041620377,0.9433845818511166,0.2,0.0,0.0,0.0,0.02857142857142857,0.8,0.9714285714285714
1,1,53,5,5,0,4,8,0,0,0,0,0,0,0,49,2658,1,0,0,0,0,0,0,1,0,0,0,-0.3477384274030603,14,-0.6152004564931579,1.146128035678238,0.3241758241758242,0.038461538461538464,0.005494505494505495,0.027472527472527472,0.038461538461538464,0.6043956043956044,0.9615384615384616
1,0,86,1,1,0,3,5,0,0,0,0,0,0,0,34,2524,0,0,0,1,0,0,0,0,0,1,0,-0.6482932787002621,5,-0.8194357842061695,0.9242792860618817,0.2972972972972973,0.05405405405405406,0.02702702702702703,0.0,0.08108108108108109,0.6216216216216216,0.918918918918919
0,1,15,3,3,0,4,4,0,0,0,0,0,0,0,42,2299,1,0,0,0,0,0,0,1,0,0,0,-0.46532375242052276,10,-0.903318150945442,0.785329835010767,0.1568627450980392,0.1568627450980392,0.058823529411764705,0.09803921568627451,0.23529411764705882,0.5294117647058824,0.7647058823529411
1,0,67,2,2,0,3,8,0,0,0,0,0,0,0,37,2624,0,0,0,1,0,0,0,1,0,0,0,-1.120083268606056,7,-0.8496542765718702,0.8791778295865322,0.41304347826086957,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.13043478260869565,0.391304347826087,0.8695652173913043
1,0,47,1,1,0,3,6,0,0,0,0,0,0,0,44,2217,0,0,0,1,0,0,0,0,0,1,0,-0.6870215869811677,5,-0.8850828538282088,0.8195439355418687,0.32142857142857145,0.0,0.03571428571428571,0.0,0.39285714285714285,0.6428571428571429,0.6071428571428571
1,0,47,4,8,2,11,6,0,0,0,0,0,0,0,49,2193,0,1,0,0,0,0,0,1,0,0,0,0.6325899845803096,25,0.06315259626791606,1.513217600067939,0.35443037974683544,0.0759493670886076,0.1860759493670886,0.0,0.0189873417721519,0.38354430379746834,0.9810126582278481
0,1,81,1,2,1,4,3,0,0,0,0,0,0,0,64,2232,0,0,0,1,0,0,0,0,1,0,0,0.17514202405036214,8,-0.5468180923035335,1.2007137339640133,0.15966386554621848,0.01680672268907563,0.0,0.008403361344537815,0.09243697478991597,0.8151260504201681,0.907563025210084
0,0,98,1,5,6,12,2,0,1,1,0,1,0,0,48,2427,0,0,0,1,0,0,0,1,0,0,3,1.6072685062034975,24,1.2736724032335782,1.8181708882966883,0.2662379421221865,0.06366559485530547,0.01929260450160772,0.00964630225080386,0.04887459807073955,0.6411575562700965,0.9511254019292604
1,0,56,1,1,0,3,8,0,0,0,0,0,0,0,31,2519,0,1,0,0,0,0,0,1,0,0,0,-1.107334798049748,5,-0.8704946161344224,0.8450980400142568,0.43333333333333335,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.8666666666666667
1,1,48,4,2,1,5,6,0,0,0,0,0,0,0,68,2371,0,0,1,0,0,0,0,1,0,0,0,-0.3577826769322727,12,-0.6486318345414187,1.116718406361609,0.2413793103448276,0.0,0.027586206896551724,0.07586206896551724,0.04827586206896552,0.6551724137931034,0.9517241379310345
1,0,18,1,1,0,3,7,0,0,0,0,0,0,0,36,2321,0,0,1,0,0,0,1,0,0,0,0,-1.2514311470649875,5,-0.9580240422971416,0.6627578316815741,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.8333333333333334
2,1,74,2,2,0,3,4,0,0,0,0,0,0,0,53,2428,0,1,0,0,0,0,0,0,0,1,0,0.35927050219885676,7,-0.7662929183216614,0.9937510507229985,0.1935483870967742,0.04838709677419355,0.0,0.016129032258064516,0.14516129032258066,0.7419354838709677,0.8548387096774194
0,1,68,1,5,10,7,1,1,0,0,0,0,0,0,58,2195,0,0,1,0,0,0,0,1,0,0,1,1.2073335321605307,23,0.23155160095053892,1.5707459286595604,0.17647058823529413,0.06482593037214886,0.13805522208883553,0.12725090036014405,0.07923169267707082,0.49339735894357745,0.9207683073229291
0,0,36,1,1,3,5,1,0,0,0,0,0,0,0,73,2229,0,0,0,1,0,0,0,0,1,0,0,0.6943041715915281,10,1.3396233944742377,1.829946695941636,0.40540540540540543,0.15165165165165165,0.0,0.07657657657657657,0.06756756756756757,0.3663663663663664,0.9324324324324325
1,0,90,4,6,2,4,8,0,0,0,0,0,0,0,42,2853,0,0,0,1,0,0,0,0,0,1,0,-1.1560107765374696,16,-0.3918180668070516,1.3037358890399062,0.3954248366013072,0.0392156862745098,0.0392156862745098,0.029411764705882353,0.14705882352941177,0.49673202614379086,0.8529411764705882
0,0,65,15,0,0,0,20,0,0,0,0,0,0,0,49,2201,1,0,0,0,0,0,0,1,0,0,0,-2.409272353612707,15,-1.0722985708984696,0.16633142176652502,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571
1,0,63,4,3,2,2,9,0,0,0,0,0,0,0,28,2732,0,0,1,0,0,0,1,0,0,0,0,-2.1306410084994596,11,-0.8273930047664168,0.9128498242810998,0.22784810126582278,0.10126582278481013,0.3291139240506329,0.21518987341772153,0.5063291139240507,0.12658227848101267,0.4936708860759494
1,1,82,1,0,1,2,5,0,0,0,0,0,0,0,52,2609,0,0,0,1,0,0,0,1,0,0,0,-0.5360681060757928,4,-0.9343181560447384,0.7201593034059569,0.29411764705882354,0.0,0.0,0.0,0.23529411764705882,0.7058823529411765,0.7647058823529411
1,0,63,1,1,0,2,8,0,0,0,0,0,0,0,47,2256,0,0,0,1,0,0,0,0,0,1,0,-1.5064005581911484,4,-1.007259344513671,0.5118833609788743,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.8888888888888888
0,1,55,3,8,3,13,6,0,1,0,0,0,0,0,45,2195,0,1,0,0,0,0,0,1,0,0,1,0.651133214480394,27,0.19930948140992377,1.5603052432209612,0.13941299790356393,0.012578616352201259,0.0,0.019916142557651992,0.019916142557651992,0.8280922431865828,0.980083857442348
0,0,64,1,4,2,6,3,0,0,1,1,0,0,1,55,2465,0,1,0,0,0,0,0,0,0,1,2,0.885965836886932,13,3.096383864445224,2.0635931476230254,0.3445040214477212,0.02546916890080429,0.01943699731903485,0.01943699731903485,0.029490616621983913,0.5911528150134048,0.9705093833780161
0,2,51,4,6,5,13,4,0,1,0,0,0,0,0,68,2507,0,1,0,0,0,0,0,1,0,0,1,0.7635032560884577,28,0.16370723465723025,1.5484771632553307,0.2692307692307692,0.012474012474012475,0.0498960498960499,0.029106029106029108,0.031185031185031187,0.6392931392931392,0.9688149688149689
0,1,97,2,11,10,11,6,1,0,0,0,0,0,1,53,2651,0,1,0,0,0,0,0,0,0,1,1,1.2624803252488026,34,0.5218239519931458,1.654912298653238,0.17643142476697737,0.07656458055925433,0.039280958721704395,0.039280958721704395,0.017976031957390146,0.6684420772303595,0.9820239680426098
0,1,92,2,7,3,5,4,0,0,0,0,0,0,0,48,2449,0,1,0,0,0,0,0,1,0,0,0,1.1151968585944863,17,0.6033464567525411,1.6758861204268167,0.5335868187579215,0.016476552598225603,0.24714828897338403,0.034220532319391636,0.08998732572877059,0.16856780735107732,0.9100126742712294
0,1,51,2,8,9,4,6,0,0,0,0,0,0,0,57,2413,1,0,0,0,0,0,0,1,0,0,0,0.7965816740091812,23,0.13799659834908165,1.5397304853785194,0.15891472868217055,0.012919896640826873,0.029715762273901807,0.029715762273901807,0.19896640826873385,0.7687338501291989,0.8010335917312662
1,1,72,4,7,2,5,7,0,0,0,0,0,0,1,50,2858,0,1,0,0,0,0,0,0,0,1,0,0.17074766488133172,18,-0.28899125250709795,1.360677546553095,0.22025316455696203,0.010126582278481013,0.027848101265822784,0.0,0.05822784810126582,0.7417721518987341,0.9417721518987342
0,1,39,2,7,4,3,6,0,0,0,0,0,0,1,65,2854,0,1,0,0,0,1,0,0,0,0,0,0.5480830774835707,16,-0.18895038637783257,1.4097218392201445,0.1189873417721519,0.05063291139240506,0.0,0.0379746835443038,0.4860759493670886,0.7924050632911392,0.5139240506329114
0,1,49,2,4,2,11,2,0,0,0,0,0,0,0,45,2207,0,1,0,0,0,0,0,1,0,0,0,1.0897964968042664,19,0.01823618021073114,1.4964926587874074,0.14904679376083188,0.29116117850953205,0.15771230502599654,0.14038128249566725,0.11091854419410745,0.2616984402079723,0.8890814558058926
1,1,21,1,1,0,2,6,1,0,0,0,0,0,0,44,2261,0,1,0,0,0,0,0,1,0,0,1,-0.5923255613716218,4,-0.9343181560447384,0.7201593034059569,0.11764705882352941,0.0,0.0,0.0,0.35294117647058826,0.8823529411764706,0.6470588235294118
0,0,91,1,4,7,11,2,0,0,1,1,0,0,0,51,2476,0,0,0,1,0,0,0,1,0,0,2,1.2087339323352766,23,2.324646574406868,1.9759310550085494,0.4393869019972132,0.10171853228053879,0.08778448676265675,0.029261495587552252,0.058522991175104504,0.341848583372039,0.9414770088248955
1,1,37,2,1,1,2,5,1,0,0,0,0,0,0,47,2200,1,0,0,0,0,0,0,0,0,1,1,-0.7611462169203073,6,-0.9130436427412998,0.7659167939666319,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.0,0.6896551724137931,0.5172413793103449,0.3103448275862069
0,0,98,1,6,2,8,2,0,0,1,0,0,0,1,37,2562,1,0,0,0,0,0,0,0,0,1,1,1.886431037589925,17,2.6178104559386526,2.0113465099169248,0.3888888888888889,0.013310185185185185,0.019675925925925927,0.009837962962962963,0.029513888888888888,0.5682870370370371,0.9704861111111112
0,0,85,1,7,8,11,3,1,0,0,1,0,0,0,38,2365,0,0,0,1,0,0,0,0,1,0,2,1.0540621475176453,27,1.297479596692188,1.822458674549086,0.23486134691567628,0.050933786078098474,0.03904923599320883,0.028862478777589132,0.020939445387662705,0.6462931522354273,0.9790605546123373
1,1,40,3,2,0,3,8,0,0,0,0,0,0,0,60,2517,0,1,0,0,0,0,0,1,0,0,0,-0.9739104641592968,8,-0.911524034648197,0.7690078709437739,0.28205128205128205,0.0,0.0,0.0,0.23076923076923078,0.717948717948718,0.7692307692307693
1,1,2,2,2,1,2,7,0,0,0,0,0,0,1,68,2274,0,0,1,0,0,0,0,1,0,0,0,-0.2164871282665252,7,-0.7767130881029375,0.9809767626865696,0.2,0.0,0.03333333333333333,0.0,0.38333333333333336,0.7666666666666667,0.6166666666666667
0,0,78,0,4,7,6,1,1,0,1,1,0,0,1,45,2423,1,0,0,0,0,0,0,1,0,0,3,1.5552605410931044,17,2.8473606667085285,2.0371920609676417,0.23433242506811988,0.10136239782016349,0.08773841961852862,0.08773841961852862,0.014713896457765668,0.4888283378746594,0.9852861035422343
1,1,41,10,9,4,6,8,0,0,0,0,0,0,1,57,2802,0,1,0,0,0,0,0,0,0,1,0,0.08479206794864869,29,-0.2580401543349359,1.3764510928382991,0.22995461422087746,0.012102874432677761,0.009077155824508321,0.009077155824508321,0.19969742813918306,0.7397881996974282,0.800302571860817
1,0,94,3,2,1,3,7,0,0,0,0,0,0,0,50,2665,0,0,0,1,0,0,0,1,0,0,0,-1.5436318869749117,9,-0.8785991926309704,0.8310873255714422,0.17307692307692307,0.11538461538461539,0.15384615384615385,0.07692307692307693,0.6153846153846154,0.4807692307692308,0.38461538461538464
0,1,10,1,4,1,4,6,0,0,0,0,0,0,0,72,2472,0,1,0,0,0,0,0,0,0,1,0,-0.2918189997356182,10,-0.425553366473933,1.2833012287035497,0.1813186813186813,0.01098901098901099,0.005494505494505495,0.005494505494505495,0.005494505494505495,0.7967032967032966,0.9945054945054945
0,0,73,1,6,6,6,2,0,0,0,0,0,0,0,62,2167,0,0,1,0,0,1,0,0,0,0,0,1.6352282200372186,19,1.4617039099117146,1.850936291246472,0.4597441685477803,0.03310759969902182,0.013544018058690745,0.019563581640331076,0.040632054176072234,0.47404063205417607,0.9593679458239278
0,0,22,2,7,3,4,4,0,1,0,0,0,0,0,76,2242,0,1,0,0,0,0,0,1,0,0,1,0.20928281451744468,16,1.1011968846664142,1.7857745810628483,0.10822060353798127,0.05202913631633715,0.009365244536940686,0.03954214360041623,0.03954214360041623,0.7908428720083247,0.9604578563995838
0,1,30,3,5,3,13,3,0,0,0,0,0,0,0,57,2682,0,0,1,0,0,0,0,0,1,0,0,0.6069481744840991,24,0.14156437387201865,1.5409548089261327,0.22962962962962963,0.18641975308641975,0.04691358024691358,0.018518518518518517,0.018518518518518517,0.5185185185185185,0.9814814814814815
1,0,21,4,5,1,4,8,1,0,0,0,0,0,1,48,2831,0,0,1,0,0,0,0,1,0,0,1,-0.6187882957082007,14,-0.5266290133523112,1.2155998003393549,0.24074074074074073,0.013888888888888888,0.08796296296296297,0.0787037037037037,0.1388888888888889,0.5787037037037037,0.8611111111111112
1,1,51,8,9,1,7,8,0,0,0,0,0,0,0,54,2626,0,1,0,0,0,0,0,0,1,0,0,0.26853422880755823,25,-0.30155334607674733,1.354108439147401,0.11851851851851852,0.012962962962962963,0.0,0.009259259259259259,0.12962962962962962,0.8592592592592593,0.8703703703703703
1,0,97,3,2,1,3,8,0,0,0,0,0,0,0,52,2744,1,0,0,0,0,0,0,0,1,0,0,-1.346030593352137,9,-0.8137625806585858,0.932248215733157,0.4264705882352941,0.17647058823529413,0.22058823529411764,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.8823529411764706
0,1,56,4,3,4,11,8,0,1,0,0,0,0,0,49,2647,0,1,0,0,0,0,0,1,0,0,1,0.7089359389345634,22,0.9430885698885857,1.753791904524199,0.07830342577487764,0.013050570962479609,0.009787928221859706,0.009787928221859706,0.048939641109298535,0.8890701468189234,0.9510603588907015
1,0,4,1,1,0,2,6,1,0,0,0,0,0,0,45,2354,0,1,0,0,0,0,0,0,1,0,1,-0.6883254078335173,4,-0.9069652103688887,0.7781512503836436,0.55,0.1,0.1,0.1,0.5,0.15,0.5
1,2,77,2,3,0,3,7,0,0,0,0,0,1,0,56,2703,0,1,0,0,0,0,0,1,0,0,0,-0.5225952906015127,8,-0.6835828206827823,1.0836817472743012,0.30337078651685395,0.0898876404494382,0.33707865168539325,0.0,0.11235955056179775,0.2696629213483146,0.8876404494382022
0,0,95,0,6,7,9,3,0,0,0,1,0,0,0,42,2805,1,0,0,0,0,0,0,1,0,0,1,0.9766538206170324,22,0.5385965247426862,1.6593110319867943,0.1079429735234216,0.0560081466395112,0.06415478615071284,0.021384928716904276,0.21384928716904278,0.7505091649694501,0.7861507128309573
0,1,36,5,5,1,7,5,0,0,0,0,0,0,0,45,2371,0,1,0,0,0,0,0,1,0,0,0,-0.26429389285268035,18,-0.41055989995531905,1.2925022002845166,0.21194029850746268,0.011940298507462687,0.0,0.01791044776119403,0.08059701492537313,0.7582089552238805,0.9194029850746268
0,0,13,1,4,6,8,2,0,0,1,0,0,0,1,37,2848,0,0,0,1,0,0,0,1,0,0,1,1.3069551032122864,19,2.5366266873486176,2.001824769415247,0.3636844891476972,0.07676019057702488,0.029115934356802542,0.09793541556379036,0.12758073054526203,0.432503970354685,0.8724192694547379
0,0,90,2,9,7,10,7,0,1,0,0,1,0,1,49,2839,1,0,0,0,0,1,0,0,0,0,2,-0.12092188875541297,28,0.3564803756108383,1.6089842307168332,0.2153153153153153,0.0891891891891892,0.08828828828828829,0.04864864864864865,0.10720720720720721,0.5585585585585585,0.8927927927927928
1,1,49,2,1,0,3,9,0,0,0,0,0,0,0,63,2806,0,1,0,0,0,0,0,0,0,1,0,-0.6755286476160112,6,-0.8644161837620112,0.8553172051959429,0.5405405405405406,0.0,0.0,0.10810810810810811,0.02702702702702703,0.35135135135135137,0.972972972972973
0,0,18,2,7,1,7,8,0,0,0,0,0,0,0,69,2502,0,0,0,1,0,0,0,0,1,0,0,-0.5724785106191878,17,-0.14966404773555814,1.4275624752788385,0.4657534246575342,0.0776255707762557,0.0593607305936073,0.13926940639269406,0.10730593607305935,0.2579908675799087,0.8926940639269406
0,0,89,2,4,2,5,7,0,0,0,0,0,0,0,69,2760,0,1,0,0,0,0,1,0,0,0,0,-1.1891374841193914,13,-0.2757433870800482,1.3674992761954683,0.2689655172413793,0.4586206896551724,0.16896551724137931,0.07931034482758621,0.496551724137931,0.02413793103448276,0.503448275862069
1,0,43,1,1,0,3,7,0,0,0,0,0,0,0,50,2631,1,0,0,0,0,0,0,1,0,0,0,-0.8516410420056151,5,-0.8048475465123829,0.9444826721501687,0.46153846153846156,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.41025641025641024,0.8717948717948718
0,1,82,2,9,2,5,7,0,1,0,0,0,0,1,48,2742,0,1,0,0,0,0,0,0,0,1,1,0.2640915799773296,18,-0.09245527246580709,1.4522976709946303,0.04878048780487805,0.012195121951219513,0.0,0.0,0.008130081300813009,0.9390243902439024,0.991869918699187
1,1,84,2,1,2,2,4,0,0,0,0,0,0,0,51,2545,0,1,0,0,0,1,0,0,0,0,0,-0.23136034391555124,7,-0.8600744463531462,0.8624721360836796,0.22727272727272727,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.7727272727272727,0.5,0.22727272727272727
0,0,80,1,5,7,10,2,1,0,1,1,0,0,1,48,2663,0,1,0,0,0,0,0,0,1,0,3,1.522520150800768,23,2.2976900482335667,1.9725248063166378,0.39419475655430714,0.06413857677902622,0.019662921348314606,0.06882022471910113,0.09831460674157304,0.45318352059925093,0.901685393258427
0,0,68,2,7,2,10,6,0,0,0,0,0,0,0,49,2705,0,1,0,0,0,0,0,1,0,0,0,0.043890724913827034,21,0.07253074907106452,1.5166297960033361,0.2257100149476831,0.07623318385650224,0.10762331838565023,0.16741405082212257,0.18684603886397608,0.42301943198804187,0.8131539611360239
0,0,12,1,1,0,2,7,0,0,0,0,0,0,0,64,2456,0,1,0,0,0,0,0,1,0,0,0,-1.7318166966640498,4,-0.9616711017205882,0.6532125137753437,0.35714285714285715,0.42857142857142855,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.7857142857142857
1,0,75,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,0,0,1,0,0,0,0,1,0,0,0,-1.3916160335231778,5,-0.9069652103688887,0.7781512503836436,0.28,0.08,0.04,0.04,0.04,0.56,0.96
1,0,10,2,2,0,4,5,0,0,0,0,0,0,0,47,2262,0,1,0,0,0,1,0,0,0,0,0,-0.4139435529057055,8,-0.7793181305482565,0.9777236052888477,0.35294117647058826,0.08823529411764706,0.04411764705882353,0.07352941176470588,0.11764705882352941,0.4411764705882353,0.8823529411764706
1,1,91,1,1,0,2,7,0,0,0,0,0,0,0,43,2363,0,0,1,0,0,0,0,0,0,1,0,-0.4165029049492067,4,-0.9981416959550545,0.5440680443502757,0.5,0.0,0.1,0.0,0.5,0.4,0.5
1,1,21,2,1,0,4,4,0,0,0,0,0,0,0,57,2237,0,0,1,0,0,0,0,0,0,1,0,-0.13057982099504029,7,-0.7715030032122994,0.9874108726919795,0.14754098360655737,0.0,0.0,0.0,0.01639344262295082,0.8524590163934426,0.9836065573770492
0,1,28,2,2,1,5,2,0,0,0,0,0,0,0,66,2251,0,0,0,1,0,0,0,0,1,0,0,0.40615976322224734,10,-0.5422592680242253,1.2041199826559248,0.38,0.12666666666666668,0.07333333333333333,0.006666666666666667,0.32,0.41333333333333333,0.68
1,0,97,1,2,0,2,9,0,0,0,0,0,0,0,42,2406,0,0,0,1,0,0,0,0,0,1,0,-0.8488885313173213,5,-0.8048475465123829,0.9444826721501687,0.358974358974359,0.07692307692307693,0.0,0.05128205128205128,0.2564102564102564,0.5128205128205128,0.7435897435897436
0,1,49,5,7,2,11,5,0,1,0,0,0,0,0,54,2529,0,0,0,1,0,0,0,1,0,0,1,0.29886013603998796,25,-0.0331297725110751,1.476541809027429,0.1574585635359116,0.05110497237569061,0.029005524861878452,0.009668508287292817,0.10773480662983426,0.7527624309392266,0.8922651933701657
0,0,14,1,4,6,4,1,0,0,1,0,0,0,1,74,2289,0,1,0,0,0,0,0,1,0,0,1,1.3012569231909061,15,2.900564827709397,2.0429690733931802,0.37903717245581964,0.12614259597806216,0.10664229128580134,0.04814137720901889,0.0578915295551493,0.340036563071298,0.9421084704448507
1,1,5,4,2,1,3,6,0,0,0,0,0,0,0,42,2708,0,0,1,0,0,0,0,1,0,0,0,-2.1306410084994596,10,-0.9726122799909281,0.6232492903979004,0.125,0.40625,0.125,0.15625,0.78125,0.1875,0.21875
0,0,62,0,5,8,5,2,0,1,1,1,0,0,1,67,2641,0,0,0,1,0,0,0,1,0,0,3,2.0649579150394355,18,3.2263688028706303,2.076761771924212,0.37089201877934275,0.07511737089201878,0.02112676056338028,0.011267605633802818,0.08075117370892018,0.5215962441314554,0.9192488262910798
0,0,83,1,2,0,3,7,0,0,0,0,0,0,0,35,2290,0,1,0,0,0,1,0,0,0,0,0,-1.375004390071019,6,-0.9252005074861218,0.7403626894942439,0.2962962962962963,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.37037037037037035,0.14814814814814814,0.6296296296296297
1,1,48,5,5,2,4,9,0,0,0,0,0,0,0,50,2648,1,0,0,0,0,0,0,1,0,0,0,-0.3551750352275733,16,-0.4943916130914882,1.2383597864085238,0.24904214559386972,0.011494252873563218,0.019157088122605363,0.019157088122605363,0.18773946360153257,0.7011494252873564,0.8122605363984674
0,0,94,1,5,5,8,3,0,1,0,0,0,0,0,41,2764,0,1,0,0,0,0,0,1,0,0,1,0.9659818054922442,19,1.2774314337796742,1.818850727921582,0.30494728304947283,0.07623682076236821,0.11759935117599352,0.058394160583941604,0.058394160583941604,0.44282238442822386,0.9416058394160584
0,1,61,5,10,3,8,7,0,0,0,0,0,0,0,54,2525,0,0,0,1,0,0,0,1,0,0,0,0.4477371615138429,26,0.0019942151670416914,1.4902827007776334,0.19922879177377892,0.012853470437017995,0.0,0.008997429305912597,0.06940874035989718,0.7789203084832905,0.9305912596401028
1,1,70,6,7,1,5,8,0,0,0,0,0,0,0,44,2611,0,0,0,1,0,0,0,1,0,0,0,-0.06867247533902925,19,-0.44244501011937004,1.2726963970200462,0.1513353115727003,0.02373887240356083,0.017804154302670624,0.017804154302670624,0.18991097922848665,0.7893175074183977,0.8100890207715133
